ymd,gicode,co_nm,strt_prc,high_prc,low_prc,cls_prc,adj_prc,par_val,trd_qty,trd_qty_avg,trd_qty_sum,trd_amt,trd_amt_avg,trd_amt_sum
2005-03-31,A014825,동원시스템즈우,595,1470,595,810,8100,500,6590,66830,4009804,5251500,75911734,4554704010
2005-06-30,A014825,동원시스템즈우,785,860,640,720,7200,500,8020,7935,491988,5696050,5699353,353359860
2005-09-30,A014825,동원시스템즈우,710,1725,700,1165,11650,500,31720,86091,5509811,36924550,104834815,6709428160
2005-12-31,A014825,동원시스템즈우,1150,1710,1060,1435,14350,500,28922,35509,2237078,41663120,47146466,2970227380
2006-03-31,A014825,동원시스템즈우,1435,1750,1050,1195,11950,500,3080,13482,849382,3611600,18276751,1151435330
2006-06-30,A014825,동원시스템즈우,1200,1550,1100,1280,12800,500,23700,6898,420800,30596300,8972483,547321440
2006-09-30,A014825,동원시스템즈우,1275,1320,1115,1215,12150,500,8060,6263,394560,9635350,7787055,490584460
2006-12-31,A014825,동원시스템즈우,1200,1450,1035,1295,12950,500,6410,18901,1134037,8057350,23814192,1428851520
2007-03-31,A014825,동원시스템즈우,1270,1330,1060,1165,11650,500,840,8708,539891,974750,10130397,628084630
2007-06-30,A014825,동원시스템즈우,1170,1475,1145,1405,14050,500,9410,19060,1181724,12691450,24398034,1512678100
2007-09-30,A014825,동원시스템즈우,1400,1785,1315,1515,15150,500,52480,27676,1660546,80044300,42992654,2579559260
2007-12-31,A014825,동원시스템즈우,1560,2640,1385,1710,17100,500,10030,153312,9505357,16975000,314979408,19528723320
2008-03-31,A014825,동원시스템즈우,1670,1770,1260,1410,14100,500,1600,14821,904071,2259650,22273795,1358701490
2008-06-30,A014825,동원시스템즈우,1420,1690,1360,1485,14850,500,17110,11415,684870,25948850,16958759,1017525510
2008-09-30,A014825,동원시스템즈우,1480,1555,1065,1300,13000,500,8170,4463,285632,10607150,5874932,375995630
2008-12-31,A014825,동원시스템즈우,1300,1330,715,900,9000,500,3920,6716,423112,3510750,6194815,390273370
2009-03-31,A014825,동원시스템즈우,900,985,710,980,9800,500,19120,4733,288730,16026500,4007356,244448700
2009-06-30,A014825,동원시스템즈우,960,1100,810,885,8850,500,11452,6932,436725,10032970,6617359,416893615
2009-09-30,A014825,동원시스템즈우,885,1000,860,950,9500,500,30940,7731,510249,29376600,7128717,470495345
2009-12-31,A014825,동원시스템즈우,935,1195,935,1020,10200,500,2910,11398,718091,2929900,12044045,758774855
2010-03-31,A014825,동원시스템즈우,1010,1025,815,875,8750,500,3670,5481,334332,3151500,4836396,295020175
2010-06-30,A014825,동원시스템즈우,880,1280,750,855,8550,500,3540,35594,2206833,3019900,37310134,2313228300
2010-09-30,A014825,동원시스템즈우,835,1395,800,980,9800,500,24262,91958,5793369,23497910,99901294,6293781525
2010-12-31,A014825,동원시스템즈우,960,2355,920,1280,12800,500,20796,271954,17676984,25833180,428055768,27823624927
2011-03-31,A014825,동원시스템즈우,1280,1285,971,1015,10150,500,6560,15869,952152,6568010,18187081,1091224878
2011-06-30,A014825,동원시스템즈우,1010,1325,890,952,9520,500,7830,42683,2646360,7470240,46862130,2905452085
2011-09-30,A014825,동원시스템즈우,980,1115,790,949,9490,500,4480,12127,763972,4192910,11591962,730293600
2011-12-31,A014825,동원시스템즈우,920,1130,840,925,9250,500,8971,12410,781859,8130745,12065422,760121586
2012-03-31,A014825,동원시스템즈우,935,1050,901,929,9290,500,7190,6401,396892,6497030,5983674,370987764
2012-06-30,A014825,동원시스템즈우,929,958,800,848,8480,500,2010,4483,273479,1668480,3929997,239729846
2012-09-30,A014825,동원시스템즈우,800,1030,783,857,8570,500,11469,20335,1301464,9518577,19142026,1225089678
2012-12-31,A014825,동원시스템즈우,850,880,800,849,8490,500,0,3290,200662,0,2688782,164015682
2013-03-31,A014825,동원시스템즈우,849,9530,849,8000,8000,5000,0,337,20563,0,2652134,161780200
2013-06-30,A014825,동원시스템즈우,7800,9100,7400,8400,8400,5000,110,133,8270,886500,1073195,66538100
2013-09-30,A014825,동원시스템즈우,8400,9000,6800,8290,8290,5000,2621,563,34930,21311080,4541614,281580080
2013-12-31,A014825,동원시스템즈우,8000,9260,7010,8770,8770,5000,260,1914,118679,2148300,15373565,953161000
2014-03-31,A014825,동원시스템즈우,8600,8900,7900,8700,8700,5000,230,965,58887,1979000,7862856,479634190
2014-06-30,A014825,동원시스템즈우,8700,9390,8600,8990,8990,5000,2,295,17675,17980,2577018,154621060
2014-09-30,A014825,동원시스템즈우,9000,21950,8700,17150,17150,5000,64304,7881,488615,1132416750,127164280,7884185370
2014-12-31,A014825,동원시스템즈우,16700,22300,12100,15000,15000,5000,916,11401,706878,13984650,183965409,11405855350
2015-03-31,A014825,동원시스템즈우,15050,22000,13800,20600,20600,5000,772,2378,142681,15998850,41741875,2504512500
2015-06-30,A014825,동원시스템즈우,20750,55000,19350,41750,41750,5000,958,3177,196956,39585900,119804145,7427857000
2015-09-30,A014825,동원시스템즈우,42050,90000,41500,47200,47200,5000,30,2474,155891,1421950,169227153,10661310650
2015-12-31,A014825,동원시스템즈우,45400,55800,31600,37800,37800,5000,996,1905,120015,37428050,83168166,5239594450
2016-03-31,A014825,동원시스템즈우,37800,40500,28950,31650,31650,5000,130,517,31004,4139900,17336488,1040189250
2016-06-30,A014825,동원시스템즈우,31500,33000,21700,22400,22400,5000,2774,1104,67355,62122700,30509243,1861063800
2016-09-30,A014825,동원시스템즈우,22450,28850,21850,25200,25200,5000,327,641,39749,8207500,15277285,947191650
2016-12-31,A014825,동원시스템즈우,25550,38800,24200,26900,26900,5000,673,3945,248566,17989800,128497907,8095368150
2017-03-31,A014825,동원시스템즈우,26500,31850,26050,28450,28450,5000,211,397,24586,5863700,11327671,702315600
2017-05-12,A014825,동원시스템즈우,28050,29000,25100,25300,25300,5000,1317,287,7466,33834300,7751033,201526850
2001-03-31,A014827,동원시스템즈2우B,7650,11900,7210,7910,7475,500,5300,5083,304970,42007300,48565392,2913923500
2001-06-30,A014827,동원시스템즈2우B,7550,9200,7000,8020,7579,500,1090,3218,199490,8631000,25524435,1582515000
2001-09-30,A014827,동원시스템즈2우B,8000,12600,3550,5100,4820,500,9750,7436,468470,52803850,61647913,3883818550
2001-12-31,A014827,동원시스템즈2우B,4730,8440,4600,6900,6521,500,3080,5417,330410,20855300,36274202,2212726300
2002-03-31,A014827,동원시스템즈2우B,6800,13150,6710,9050,8552,500,6550,13384,789646,60298500,129306152,7629062980
2002-06-30,A014827,동원시스템즈2우B,9100,9350,6210,8100,8100,500,2620,2943,179524,20387300,21809441,1330375900
2002-09-30,A014827,동원시스템즈2우B,8090,8560,5420,5750,5750,500,1090,3781,234397,6084400,28060143,1739728850
2002-12-31,A014827,동원시스템즈2우B,5270,5900,4180,4300,4300,500,130,1389,86133,547700,7111090,440887590
2003-03-31,A014827,동원시스템즈2우B,3810,5450,2610,3245,3245,500,1330,1841,114132,4000000,6924559,429322640
2003-06-30,A014827,동원시스템즈2우B,3290,3530,2805,3245,3245,500,80,1123,68490,251750,3457256,210892600
2003-09-30,A014827,동원시스템즈2우B,3100,3400,2400,2735,2735,500,10,809,49350,27350,2377950,145054950
2003-12-31,A014827,동원시스템즈2우B,2700,3030,1940,2145,2145,500,80,803,50585,164050,2011210,126706200
2004-03-31,A014827,동원시스템즈2우B,2145,2400,1870,2170,2170,500,50,313,18775,103300,647978,38878670
2004-06-30,A014827,동원시스템즈2우B,2000,2950,1880,2140,2140,500,40,991,60479,82800,2373932,144809880
2004-09-30,A014827,동원시스템즈2우B,2140,2480,1570,1825,1825,500,0,206,12970,0,407150,25650450
2004-12-31,A014827,동원시스템즈2우B,1820,2435,1480,1710,1710,500,40,743,48270,69300,1401922,91124900
2005-03-31,A014827,동원시스템즈2우B,1740,4700,1665,3370,3370,500,70,3027,181636,223950,10391546,623492780
2005-06-30,A014827,동원시스템즈2우B,2985,4495,2500,2940,2940,500,10,82,5060,29400,246882,15306700
2005-09-30,A014827,동원시스템즈2우B,2910,4855,2630,3390,3390,500,200,1801,115260,677250,7260286,464658320
2005-12-31,A014827,동원시스템즈2우B,3400,5350,2815,3905,3905,500,140,1017,64040,573600,4348504,273955750
2006-03-31,A014827,동원시스템즈2우B,4100,4580,2960,3220,3220,500,380,489,30820,1219650,1766277,111275450
2006-06-30,A014827,동원시스템즈2우B,3300,4450,2845,3315,3315,500,30,370,22553,99200,1279834,78069860
2006-09-30,A014827,동원시스템즈2우B,3310,4450,2980,3300,3300,500,1000,351,22114,3223400,1153414,72665070
2006-12-31,A014827,동원시스템즈2우B,3285,3350,2510,2850,2850,500,680,1421,85230,1926650,4048238,242894300
2007-03-31,A014827,동원시스템즈2우B,2825,3295,2510,2745,2745,500,7990,1050,65113,22247750,3031963,187981730
2007-06-30,A014827,동원시스템즈2우B,2740,3350,2400,3145,3145,500,90,1219,75580,279550,3436583,213068150
2007-09-30,A014827,동원시스템즈2우B,2920,5420,2380,3070,3070,500,43064,8686,521145,131694480,34579609,2074776530
2007-12-31,A014827,동원시스템즈2우B,3100,3170,2700,2885,2885,500,0,1592,30239,0,4677749,88877230
2001-03-31,A003690,코리안리,6600,9500,6400,8500,730,5000,93540,126877,7612620,756188300,1036396085,62183765100
2001-06-30,A003690,코리안리,8210,16600,7490,15300,1314,5000,95650,100530,6232890,1435939000,1303116550,80793226100
2001-09-30,A003690,코리안리,15900,17500,11500,15000,1288,5000,23150,71750,4520240,341911500,1067526325,67254158500
2001-12-31,A003690,코리안리,15000,27400,15000,26600,2285,5000,172930,128140,7816510,4600622000,2803298615,171001215500
2002-03-31,A003690,코리안리,27100,39850,26700,39200,3515,5000,101494,153171,9037093,3937766800,4931993686,290987627500
2002-06-30,A003690,코리안리,39500,46600,25800,31500,2825,5000,79770,90322,5509614,2471987500,3567896402,217641680550
2002-09-30,A003690,코리안리,30900,33900,23500,24500,2197,5000,49281,58515,3627930,1185957500,1729949860,107256891350
2002-12-31,A003690,코리안리,24500,26400,17800,19300,1731,5000,112321,169663,10519130,2220755300,3763173499,233316756950
2003-03-31,A003690,코리안리,19600,22300,17050,19750,1771,5000,51250,67854,4206938,1009000000,1319284752,81795654650
2003-06-30,A003690,코리안리,19150,31000,18900,27850,2498,5000,80700,108499,6618442,2254989500,2806508548,171197021400
2003-09-30,A003690,코리안리,27550,31300,22700,25100,2251,5000,78091,94861,5786531,1934943600,2622382021,159965303300
2003-12-31,A003690,코리안리,24600,40000,24100,39500,3542,5000,52926,79070,4981431,2078371000,2598458817,163702905470
2004-03-31,A003690,코리안리,39100,50900,36950,45500,4187,5000,65450,74705,4482319,2918646500,3371703651,202302219050
2004-06-30,A003690,코리안리,44650,45500,34750,42500,3911,5000,68630,50786,3097938,2907550500,2144335943,130804492500
2004-09-30,A003690,코리안리,42500,43800,3680,3950,3635,500,651511,360213,22693388,2567679300,1589566700,100142702130
2004-12-31,A003690,코리안리,3980,4805,3420,4695,4320,500,663789,459883,29892378,3138250500,1888792643,122771521800
2005-03-31,A003690,코리안리,4770,6160,4610,5530,5089,500,287018,503674,30220424,1586749140,2613929965,156835797900
2005-06-30,A003690,코리안리,5530,6530,5140,6500,5981,500,677144,354212,21961127,4386314900,2018963774,125175754000
2005-09-30,A003690,코리안리,6360,10500,5950,9600,8834,500,1035813,680729,43566652,9818763400,5064339374,324117719930
2005-12-31,A003690,코리안리,9300,12000,8310,10600,9754,500,968199,843912,53166436,10301963400,8445736353,532081390230
2006-03-31,A003690,코리안리,10750,11300,9000,10550,9853,500,546070,675420,42551452,5705649500,6809800411,429017425920
2006-06-30,A003690,코리안리,10450,12600,9380,10650,9947,500,568452,721500,44011498,5931588800,7923224998,483316724900
2006-09-30,A003690,코리안리,10500,12550,10100,11700,10927,500,244204,304732,19198094,2826022150,3437474891,216560918120
2006-12-31,A003690,코리안리,11500,13000,10300,12700,11861,500,409562,385610,23136570,5181969900,4338222988,260293379250
2007-03-31,A003690,코리안리,12700,13800,11250,12350,11534,500,583901,378624,23474697,7144247160,4711514181,292113879250
2007-06-30,A003690,코리안리,12200,15050,11100,14450,13496,500,2343462,737316,45713571,32043499900,9363492502,580536535110
2007-09-30,A003690,코리안리,14500,15250,11450,12950,12095,500,306537,554995,33299679,4002153750,7418027051,445081623050
2007-12-31,A003690,코리안리,12850,16800,11600,13100,12235,500,768412,826353,51233874,10001896500,11537573487,715329556200
2008-03-31,A003690,코리안리,13100,13150,8880,10100,9605,500,455682,733943,44770531,4571843000,7640728465,466084436370
2008-06-30,A003690,코리안리,10100,12850,9510,12050,11459,500,673946,877165,52629878,8069159350,9616150618,576969037090
2008-09-30,A003690,코리안리,12100,12900,8490,9250,8797,500,377933,658367,42135481,3495998930,7165223777,458574321730
2008-12-31,A003690,코리안리,9310,10850,5070,10800,10271,500,439561,709644,44707543,4629751400,5923996862,373211802330
2009-03-31,A003690,코리안리,10550,11400,8120,10600,10080,500,810247,683069,41667179,8638921200,6517046795,397539854520
2009-06-30,A003690,코리안리,10550,13400,10250,11800,11222,500,447190,691269,43549928,5170909850,7975524578,502458048430
2009-09-30,A003690,코리안리,11850,14000,10800,11850,11269,500,1735817,793387,52363558,20624683100,9351423568,617193955510
2009-12-31,A003690,코리안리,11950,12200,8830,9860,9377,500,273683,604605,38090138,2686716720,6395745653,402931976150
2010-03-31,A003690,코리안리,9870,11700,9770,10000,9648,500,297787,551711,33654344,3001636050,5839128544,356186841180
2010-06-30,A003690,코리안리,10000,10750,8230,9640,9300,500,324511,391818,24292727,3107759220,3830035676,237462211882
2010-09-30,A003690,코리안리,9640,11950,9560,11350,10950,500,631338,365290,23013275,7066977100,4013043821,252821760720
2010-12-31,A003690,코리안리,11300,13000,10650,11800,11384,500,829578,411042,26717730,9822953750,4882759915,317379394490
2011-03-31,A003690,코리안리,11850,13450,10450,12800,12349,500,369740,411442,24686547,4750911080,4936435768,296186146090
2011-06-30,A003690,코리안리,12850,14250,12050,13950,13458,500,336829,310171,19230589,4603198700,4032938344,250042177300
2011-09-30,A003690,코리안리,14200,15600,11600,13700,13217,500,350887,360223,22694021,4851757150,4942357993,311368553534
2011-12-31,A003690,코리안리,13250,16300,12800,15000,14471,500,440172,359783,22666320,6467794880,5254520090,331034765700
2012-03-31,A003690,코리안리,15100,15250,12400,13650,13416,500,459146,646567,40087178,6195294550,8981197408,556834239290
2012-06-30,A003690,코리안리,13600,13950,10850,11150,10959,500,918061,311194,18982813,10113000500,3832279829,233769069550
2012-09-30,A003690,코리안리,11300,11900,9020,11850,11647,500,379645,522437,33435961,4459946400,5604092661,358661930324
2012-12-31,A003690,코리안리,11850,12050,9840,11500,11303,500,503903,420662,25660410,5748270300,4511075591,275175611070
2013-03-31,A003690,코리안리,11450,12100,10800,11500,11303,500,113495,312756,19078094,1300941000,3598009884,219478602930
2013-06-30,A003690,코리안리,11450,11650,9970,10500,10320,500,675220,426905,26468134,7021532210,4622794234,286613242490
2013-09-30,A003690,코리안리,10650,12800,10500,12800,12580,500,358446,374269,23204671,4509223800,4358920753,270253086700
2013-12-31,A003690,코리안리,12800,12850,10950,11450,11450,500,407389,343682,21308258,4661480050,4022259063,249380061930
2014-03-31,A003690,코리안리,11550,12000,9980,10300,10300,500,206590,385680,23526494,2119296200,4221646363,257520428130
2014-06-30,A003690,코리안리,10300,10450,9600,10450,10450,500,224935,377152,22629116,2332733750,3778919748,226735184900
2014-09-30,A003690,코리안리,10350,12000,10100,11300,11300,500,387261,371258,23018014,4362642800,4137938162,256552166067
2014-12-31,A003690,코리안리,11350,11650,10300,10800,10800,500,193337,265324,16450070,2070546700,2928927969,181593534068
2015-03-31,A003690,코리안리,10800,10900,10000,10200,10200,500,440988,240124,14407451,4522511500,2479110795,148746647712
2015-06-30,A003690,코리안리,10250,12900,10250,12300,12300,500,513866,376859,23365263,6300139250,4342346771,269225499793
2015-09-30,A003690,코리안리,12250,15050,12250,14250,14250,500,375959,385815,24306326,5257095500,5341971268,336544189900
2015-12-31,A003690,코리안리,14350,15050,12600,14150,14150,500,177464,205188,12926854,2495189000,2810790248,177079785650
2016-03-31,A003690,코리안리,14150,14250,12450,13950,13950,500,260414,247071,14824257,3631470900,3239716452,194382987110
2016-06-30,A003690,코리안리,13950,14050,11950,12200,12200,500,224931,202441,12348909,2731986400,2641045160,161103754760
2016-09-30,A003690,코리안리,12200,12650,11550,11650,11650,500,244372,200940,12458275,2850693800,2427515425,150505956350
2016-12-31,A003690,코리안리,11700,12200,11000,11400,11400,500,111092,228862,14418336,1265760700,2668354351,168106324094
2017-03-31,A003690,코리안리,11350,11600,10750,11600,11600,500,579986,194169,12038485,6602316400,2160326473,133940241325
2017-05-12,A003690,코리안리,11550,11800,11200,11200,11200,500,274128,224652,5840958,3083313000,2569053744,66795397350
2001-03-31,A002350,넥센타이어,4350,5260,3800,3840,384,5000,13250,20797,1247830,51171400,90664438,5439866300
2001-06-30,A002350,넥센타이어,3840,8100,3450,7400,740,5000,61490,58770,3643760,454046000,296022090,18353369550
